SalesID,OrderDate,CustomerID,ProductID,Quantity,Cost,SalesAmount,Profit
ORD102255,2024-12-12,CUST1056,PROD124,5,339.74,1934.86,236.16
ORD102256,2023-11-19,CUST1031,PROD107,8,189.65,1808.63,291.43
ORD102257,2023-12-11,CUST1080,PROD121,8,356.71,3480.61,626.93
ORD102258,2022-02-06,CUST1198,PROD129,7,356.62,3106.69,610.35
ORD102259,2024-10-06,CUST1010,PROD142,5,290.68,1654.82,201.42
ORD102260,2022-07-23,CUST1022,PROD139,9,143.14,1496.79,208.53
ORD102261,2024-11-29,CUST1182,PROD138,1,313.0,452.67,139.67
ORD102262,2022-08-10,CUST1142,PROD123,9,174.14,2025.4,458.14
ORD102263,2024-01-18,CUST1163,PROD102,2,230.44,536.45,75.57
ORD102264,2022-07-10,CUST1180,PROD142,4,290.68,1705.56,542.84
ORD102265,2023-11-17,CUST1067,PROD137,4,174.59,970.33,271.97
ORD102266,2023-04-05,CUST1106,PROD149,3,296.43,1068.57,179.28
ORD102267,2022-06-10,CUST1048,PROD106,9,158.64,2071.13,643.37
ORD102268,2024-06-16,CUST1179,PROD120,3,313.08,1310.41,371.17
ORD102269,2024-01-19,CUST1106,PROD149,8,296.43,3552.12,1180.68
ORD102270,2022-12-31,CUST1058,PROD136,8,17.04,154.25,17.93
ORD102271,2023-03-03,CUST1173,PROD138,2,313.0,843.72,217.72
ORD102272,2024-09-26,CUST1045,PROD121,5,356.71,2147.61,364.06
ORD102273,2023-09-14,CUST1121,PROD141,5,62.27,361.49,50.14
ORD102274,2023-09-13,CUST1097,PROD117,1,177.5,215.84,38.34
ORD102275,2023-01-04,CUST1148,PROD132,1,267.62,372.19,104.57
ORD102276,2024-05-10,CUST1167,PROD147,7,325.36,3078.04,800.52
ORD102277,2023-03-25,CUST1098,PROD118,9,371.35,4095.76,753.61
ORD102278,2024-12-04,CUST1170,PROD127,9,144.94,1489.51,185.05
ORD102279,2024-06-12,CUST1189,PROD111,4,462.46,2126.44,276.6
ORD102280,2023-10-05,CUST1054,PROD121,4,356.71,1917.79,490.95
ORD102281,2022-08-16,CUST1096,PROD108,3,264.86,1025.03,230.45
ORD102282,2022-11-06,CUST1097,PROD123,8,174.14,1739.1,345.98
ORD102283,2023-05-17,CUST1048,PROD140,9,108.83,1115.32,135.85
ORD102284,2023-12-26,CUST1177,PROD119,8,341.85,3547.97,813.17
ORD102285,2024-08-28,CUST1085,PROD120,3,313.08,1132.61,193.37
ORD102286,2024-03-20,CUST1128,PROD127,3,144.94,630.25,195.43
ORD102287,2024-07-19,CUST1022,PROD106,6,158.64,1311.26,359.42
ORD102288,2024-08-15,CUST1063,PROD141,5,62.27,394.47,83.12
ORD102289,2023-12-17,CUST1081,PROD128,1,19.97,29.31,9.34
ORD102290,2023-12-14,CUST1192,PROD148,2,302.19,799.97,195.59
ORD102291,2023-08-04,CUST1037,PROD111,3,462.46,1986.25,598.87
ORD102292,2022-10-31,CUST1124,PROD106,9,158.64,1909.41,481.65
ORD102293,2023-06-04,CUST1045,PROD116,7,56.79,587.27,189.74
ORD102294,2022-09-06,CUST1047,PROD131,7,189.48,1506.12,179.76
ORD102295,2022-11-09,CUST1008,PROD145,1,474.69,669.88,195.19
ORD102296,2022-03-27,CUST1176,PROD107,1,189.65,211.76,22.11
ORD102297,2022-01-20,CUST1041,PROD136,3,17.04,58.43,7.31
ORD102298,2022-12-24,CUST1161,PROD125,1,440.22,626.54,186.32
ORD102299,2022-12-28,CUST1085,PROD129,4,356.62,1983.47,556.99
ORD102300,2022-03-09,CUST1101,PROD146,3,6.34,25.45,6.43
ORD102301,2024-07-14,CUST1096,PROD105,8,255.4,2996.51,953.31
ORD102302,2024-07-06,CUST1017,PROD108,4,264.86,1332.95,273.51
ORD102303,2023-04-21,CUST1026,PROD104,9,127.96,1269.32,117.68
ORD102304,2022-09-15,CUST1005,PROD133,4,461.45,2083.28,237.48
ORD102305,2023-11-05,CUST1171,PROD137,7,174.59,1698.28,476.15
ORD102306,2024-02-01,CUST1150,PROD101,1,139.47,167.89,28.42
ORD102307,2022-02-21,CUST1196,PROD123,6,174.14,1393.88,349.04
ORD102308,2024-09-24,CUST1056,PROD149,3,296.43,1134.6,245.31
ORD102309,2023-04-12,CUST1073,PROD112,9,431.85,4636.21,749.56
ORD102310,2023-03-15,CUST1043,PROD101,5,139.47,974.47,277.12
ORD102311,2022-11-04,CUST1149,PROD107,9,189.65,1898.33,191.48
ORD102312,2023-03-06,CUST1063,PROD128,2,19.97,54.9,14.96
ORD102313,2022-05-13,CUST1184,PROD108,7,264.86,2595.01,740.99
ORD102314,2023-11-28,CUST1153,PROD146,4,6.34,28.74,3.38
ORD102315,2023-05-06,CUST1143,PROD136,9,17.04,185.84,32.48
ORD102316,2023-02-09,CUST1161,PROD148,1,302.19,444.09,141.9
ORD102317,2024-02-24,CUST1114,PROD141,4,62.27,320.17,71.09
ORD102318,2024-12-13,CUST1197,PROD124,4,339.74,1811.91,452.95
ORD102319,2023-12-08,CUST1062,PROD100,7,278.28,2745.72,797.76
ORD102320,2024-08-10,CUST1198,PROD134,4,49.3,284.39,87.19
ORD102321,2023-02-13,CUST1183,PROD145,3,474.69,1625.15,201.08
ORD102322,2024-01-20,CUST1141,PROD145,3,474.69,1869.92,445.85
ORD102323,2024-11-05,CUST1012,PROD115,3,225.84,801.22,123.7
ORD102324,2022-10-08,CUST1130,PROD139,5,143.14,985.88,270.18
ORD102325,2022-12-27,CUST1084,PROD102,9,230.44,3064.68,990.72
ORD102326,2023-10-06,CUST1062,PROD142,1,290.68,325.19,34.51
ORD102327,2023-02-08,CUST1000,PROD111,6,462.46,3768.89,994.13
ORD102328,2023-10-15,CUST1019,PROD147,3,325.36,1324.23,348.15
ORD102329,2022-04-25,CUST1163,PROD104,9,127.96,1457.84,306.2
ORD102330,2023-01-29,CUST1086,PROD131,4,189.48,1023.84,265.92
ORD102331,2023-12-05,CUST1019,PROD146,3,6.34,23.89,4.87
ORD102332,2024-09-15,CUST1123,PROD106,5,158.64,1185.67,392.47
ORD102333,2023-01-09,CUST1129,PROD102,5,230.44,1488.58,336.38
ORD102334,2023-09-15,CUST1030,PROD110,5,170.09,1216.11,365.66
ORD102335,2023-02-05,CUST1188,PROD136,1,17.04,25.08,8.04
ORD102336,2024-03-18,CUST1115,PROD142,4,290.68,1623.72,461.0
ORD102337,2022-02-05,CUST1191,PROD145,6,474.69,3902.04,1053.9
ORD102338,2022-10-12,CUST1025,PROD117,2,177.5,490.45,135.45
ORD102339,2022-02-07,CUST1049,PROD146,2,6.34,14.6,1.92
ORD102340,2023-05-29,CUST1017,PROD112,6,431.85,3132.32,541.22
ORD102341,2023-04-11,CUST1080,PROD140,8,108.83,1117.02,246.38
ORD102342,2022-10-14,CUST1015,PROD117,5,177.5,1126.73,239.23
ORD102343,2024-11-24,CUST1025,PROD147,3,325.36,1137.23,161.15
ORD102344,2024-10-24,CUST1079,PROD107,1,189.65,233.1,43.45
ORD102345,2022-06-21,CUST1057,PROD111,4,462.46,2563.8,713.96
ORD102346,2022-12-21,CUST1168,PROD126,6,274.12,1844.72,200.0
ORD102347,2024-03-19,CUST1027,PROD122,3,106.44,432.1,112.78
ORD102348,2023-07-08,CUST1010,PROD136,3,17.04,63.71,12.59
ORD102349,2022-11-07,CUST1008,PROD149,4,296.43,1747.96,562.24
ORD102350,2024-09-08,CUST1148,PROD127,6,144.94,1057.41,187.77
ORD102351,2024-03-20,CUST1179,PROD112,9,431.85,5781.69,1895.04
ORD102352,2022-07-27,CUST1089,PROD107,2,189.65,546.61,167.31
ORD102353,2024-07-13,CUST1056,PROD118,8,371.35,3518.39,547.59
ORD102354,2022-09-09,CUST1137,PROD117,6,177.5,1553.65,488.65
ORD102355,2022-02-23,CUST1110,PROD107,5,189.65,1160.91,212.66
ORD102356,2023-04-08,CUST1095,PROD107,3,189.65,726.51,157.56
ORD102357,2023-01-09,CUST1163,PROD108,6,264.86,2023.87,434.71
ORD102358,2024-06-23,CUST1137,PROD120,4,313.08,1459.31,206.99
ORD102359,2022-02-16,CUST1016,PROD149,2,296.43,773.3,180.44
ORD102360,2024-05-03,CUST1103,PROD111,7,462.46,3628.39,391.17
ORD102361,2022-09-28,CUST1013,PROD124,5,339.74,2527.12,828.42
ORD102362,2022-09-14,CUST1112,PROD126,6,274.12,2086.59,441.87
ORD102363,2023-03-11,CUST1040,PROD113,4,29.1,166.86,50.46
ORD102364,2023-05-01,CUST1097,PROD148,2,302.19,739.17,134.79
ORD102365,2022-07-02,CUST1111,PROD144,5,337.62,2050.79,362.69
ORD102366,2024-06-24,CUST1181,PROD112,6,431.85,3476.22,885.12
ORD102367,2023-11-12,CUST1107,PROD111,7,462.46,4560.71,1323.49
ORD102368,2024-01-26,CUST1173,PROD114,6,130.55,964.53,181.23
ORD102369,2024-07-11,CUST1147,PROD119,2,341.85,953.46,269.76
ORD102370,2022-07-05,CUST1122,PROD134,9,49.3,506.84,63.14
ORD102371,2023-10-01,CUST1140,PROD118,2,371.35,838.82,96.12
ORD102372,2022-09-24,CUST1009,PROD138,1,313.0,355.53,42.53
ORD102373,2022-10-27,CUST1041,PROD101,5,139.47,845.85,148.5
ORD102374,2024-08-16,CUST1016,PROD131,1,189.48,247.95,58.47
ORD102375,2022-08-14,CUST1035,PROD105,3,255.4,934.73,168.53
ORD102376,2024-01-13,CUST1069,PROD139,5,143.14,873.31,157.61
ORD102377,2024-02-27,CUST1161,PROD148,6,302.19,2359.15,546.01
ORD102378,2023-01-26,CUST1035,PROD108,6,264.86,1774.63,185.47
ORD102379,2024-10-26,CUST1197,PROD132,6,267.62,2300.54,694.82
ORD102380,2023-05-04,CUST1093,PROD106,1,158.64,210.59,51.95
ORD102381,2024-04-19,CUST1049,PROD133,3,461.45,1588.15,203.8
ORD102382,2024-03-03,CUST1032,PROD100,4,278.28,1659.7,546.58
ORD102383,2023-10-25,CUST1174,PROD103,1,203.85,247.73,43.88
ORD102384,2024-02-14,CUST1076,PROD141,8,62.27,594.31,96.15
ORD102385,2022-05-01,CUST1163,PROD147,1,325.36,470.79,145.43
ORD102386,2023-07-18,CUST1107,PROD105,9,255.4,3216.87,918.27
ORD102387,2023-11-11,CUST1045,PROD144,1,337.62,438.0,100.38
ORD102388,2024-10-20,CUST1004,PROD134,8,49.3,572.37,177.97
ORD102389,2023-06-21,CUST1123,PROD101,9,139.47,1613.37,358.14
ORD102390,2024-11-21,CUST1005,PROD139,7,143.14,1112.78,110.8
ORD102391,2024-03-14,CUST1169,PROD111,2,462.46,1284.46,359.54
ORD102392,2023-12-26,CUST1089,PROD113,9,29.1,315.71,53.81
ORD102393,2023-04-26,CUST1089,PROD112,1,431.85,530.88,99.03
ORD102394,2024-05-18,CUST1182,PROD112,3,431.85,1906.94,611.39
ORD102395,2022-05-31,CUST1053,PROD117,7,177.5,1675.84,433.34
ORD102396,2024-07-16,CUST1003,PROD141,3,62.27,262.57,75.76
ORD102397,2023-05-24,CUST1044,PROD125,6,440.22,3469.2,827.88
ORD102398,2023-06-08,CUST1027,PROD143,5,349.16,2332.73,586.93
ORD102399,2024-08-11,CUST1089,PROD135,2,205.94,579.39,167.51
ORD102400,2023-07-05,CUST1044,PROD126,6,274.12,2431.74,787.02
ORD102401,2024-09-09,CUST1177,PROD134,1,49.3,68.23,18.93
ORD102402,2024-11-24,CUST1169,PROD108,8,264.86,2354.62,235.74
ORD102403,2022-07-29,CUST1187,PROD142,4,290.68,1445.03,282.31
ORD102404,2023-03-03,CUST1090,PROD107,1,189.65,267.3,77.65
ORD102405,2024-12-30,CUST1084,PROD113,2,29.1,64.8,6.6
ORD102406,2024-07-25,CUST1012,PROD108,8,264.86,3076.58,957.7
ORD102407,2022-04-02,CUST1081,PROD126,3,274.12,1125.83,303.47
ORD102408,2024-08-30,CUST1093,PROD119,8,341.85,3267.7,532.9
ORD102409,2022-08-02,CUST1073,PROD147,9,325.36,3732.21,803.97
ORD102410,2024-03-04,CUST1197,PROD130,9,8.9,89.04,8.94
ORD102411,2022-04-18,CUST1194,PROD111,2,462.46,1043.5,118.58
ORD102412,2024-08-19,CUST1193,PROD149,4,296.43,1565.28,379.56
ORD102413,2023-07-10,CUST1184,PROD135,6,205.94,1471.37,235.73
ORD102414,2023-11-09,CUST1099,PROD119,8,341.85,3204.05,469.25
ORD102415,2022-04-18,CUST1019,PROD122,7,106.44,1101.65,356.57
ORD102416,2024-09-10,CUST1148,PROD136,8,17.04,185.56,49.24
ORD102417,2023-12-10,CUST1127,PROD119,7,341.85,2673.68,280.73
ORD102418,2023-04-01,CUST1037,PROD147,5,325.36,1982.27,355.47
ORD102419,2022-01-02,CUST1011,PROD134,7,49.3,404.86,59.76
ORD102420,2022-01-24,CUST1146,PROD109,8,376.54,4468.12,1455.8
ORD102421,2022-08-04,CUST1119,PROD143,1,349.16,426.85,77.69
ORD102422,2022-12-11,CUST1034,PROD118,8,371.35,3991.22,1020.42
ORD102423,2022-12-12,CUST1054,PROD144,4,337.62,1766.33,415.85
ORD102424,2022-11-22,CUST1153,PROD105,8,255.4,2988.88,945.68
ORD102425,2022-12-18,CUST1082,PROD126,5,274.12,1510.41,139.81
ORD102426,2023-05-14,CUST1106,PROD115,9,225.84,2500.85,468.29
ORD102427,2022-12-20,CUST1171,PROD131,3,189.48,664.93,96.49
ORD102428,2024-12-12,CUST1173,PROD111,7,462.46,4573.25,1336.03
ORD102429,2024-03-03,CUST1176,PROD102,3,230.44,868.04,176.72
ORD102430,2024-12-30,CUST1137,PROD142,7,290.68,2919.46,884.7
ORD102431,2023-03-12,CUST1027,PROD114,2,130.55,342.37,81.27
ORD102432,2024-03-21,CUST1023,PROD112,7,431.85,4473.97,1451.02
ORD102433,2023-10-08,CUST1001,PROD110,8,170.09,1737.64,376.92
ORD102434,2024-06-19,CUST1182,PROD107,6,189.65,1411.06,273.16
ORD102435,2024-02-04,CUST1147,PROD122,5,106.44,742.21,210.01
ORD102436,2024-08-16,CUST1122,PROD115,6,225.84,1589.91,234.87
ORD102437,2024-10-14,CUST1006,PROD103,3,203.85,829.43,217.88
ORD102438,2024-11-02,CUST1028,PROD115,9,225.84,2284.23,251.67
ORD102439,2024-02-24,CUST1092,PROD143,7,349.16,3397.89,953.77
ORD102440,2022-01-14,CUST1095,PROD132,5,267.62,1886.29,548.19
ORD102441,2022-12-29,CUST1080,PROD102,3,230.44,796.96,105.64
ORD102442,2023-02-13,CUST1049,PROD146,1,6.34,9.21,2.87
ORD102443,2024-05-30,CUST1101,PROD125,3,440.22,1500.7,180.04
ORD102444,2023-10-30,CUST1111,PROD145,1,474.69,663.68,188.99
ORD102445,2024-06-06,CUST1103,PROD106,5,158.64,1162.8,369.6
ORD102446,2023-11-02,CUST1100,PROD113,4,29.1,158.08,41.68
ORD102447,2024-09-15,CUST1171,PROD146,4,6.34,33.65,8.29
ORD102448,2024-06-13,CUST1031,PROD112,7,431.85,4195.68,1172.73
ORD102449,2023-09-26,CUST1065,PROD130,5,8.9,52.89,8.39
ORD102450,2023-01-02,CUST1152,PROD125,1,440.22,537.4,97.18
ORD102451,2023-11-04,CUST1034,PROD146,8,6.34,72.7,21.98
ORD102452,2024-09-22,CUST1125,PROD101,5,139.47,792.33,94.98
ORD102453,2024-03-26,CUST1100,PROD115,6,225.84,1808.89,453.85
ORD102454,2023-10-11,CUST1042,PROD108,8,264.86,3081.26,962.38
ORD102455,2023-09-05,CUST1168,PROD144,3,337.62,1147.37,134.51
ORD102456,2023-11-24,CUST1000,PROD127,9,144.94,1523.62,219.16
ORD102457,2022-07-26,CUST1195,PROD100,5,278.28,1588.14,196.74
ORD102458,2024-04-07,CUST1066,PROD143,9,349.16,3590.6,448.16
ORD102459,2024-08-13,CUST1066,PROD136,2,17.04,48.43,14.35
ORD102460,2022-03-30,CUST1045,PROD128,1,19.97,26.96,6.99
ORD102461,2022-04-10,CUST1012,PROD142,8,290.68,2766.06,440.62
ORD102462,2022-07-24,CUST1103,PROD143,6,349.16,2665.44,570.48
ORD102463,2022-12-07,CUST1087,PROD142,9,290.68,3481.25,865.13
ORD102464,2024-10-28,CUST1006,PROD119,1,341.85,471.56,129.71
ORD102465,2024-01-31,CUST1086,PROD134,8,49.3,490.41,96.01
ORD102466,2022-07-27,CUST1060,PROD105,5,255.4,1588.4,311.4
ORD102467,2024-11-22,CUST1127,PROD134,7,49.3,433.69,88.59
ORD102468,2024-11-23,CUST1051,PROD134,1,49.3,57.44,8.14
ORD102469,2023-02-28,CUST1056,PROD101,9,139.47,1401.82,146.59
ORD102470,2022-09-06,CUST1173,PROD132,3,267.62,1082.31,279.45
ORD102471,2022-03-04,CUST1064,PROD100,1,278.28,357.32,79.04
ORD102472,2024-09-25,CUST1124,PROD137,8,174.59,1694.48,297.76
ORD102473,2022-10-11,CUST1148,PROD102,8,230.44,2358.54,515.02
ORD102474,2024-08-12,CUST1036,PROD105,6,255.4,1743.81,211.41
ORD102475,2022-08-19,CUST1096,PROD112,9,431.85,4875.42,988.77
ORD102476,2023-10-28,CUST1018,PROD101,1,139.47,187.89,48.42
ORD102477,2023-05-25,CUST1178,PROD107,3,189.65,837.75,268.8
ORD102478,2022-01-08,CUST1163,PROD139,6,143.14,1115.9,257.06
ORD102479,2022-10-24,CUST1025,PROD134,5,49.3,295.36,48.86
ORD102480,2023-07-05,CUST1094,PROD144,7,337.62,3020.14,656.8
ORD102481,2023-07-04,CUST1187,PROD131,5,189.48,1123.6,176.2
ORD102482,2023-06-27,CUST1015,PROD124,7,339.74,3479.77,1101.59
ORD102483,2024-01-11,CUST1022,PROD114,9,130.55,1729.89,554.94
ORD102484,2024-08-03,CUST1066,PROD131,7,189.48,1486.78,160.42
ORD102485,2022-11-06,CUST1023,PROD121,8,356.71,3992.2,1138.52
ORD102486,2023-09-08,CUST1161,PROD119,5,341.85,2180.46,471.21
ORD102487,2024-09-07,CUST1117,PROD131,2,189.48,542.0,163.04
ORD102488,2024-11-15,CUST1106,PROD123,5,174.14,1163.34,292.64
ORD102489,2023-02-28,CUST1116,PROD148,2,302.19,740.37,135.99
ORD102490,2022-09-16,CUST1105,PROD149,7,296.43,2303.71,228.7
ORD102491,2023-09-09,CUST1175,PROD135,3,205.94,897.11,279.29
ORD102492,2023-09-02,CUST1059,PROD132,6,267.62,2148.23,542.51
ORD102493,2024-10-24,CUST1109,PROD100,2,278.28,678.57,122.01
ORD102494,2022-01-27,CUST1184,PROD137,4,174.59,800.24,101.88
ORD102495,2023-03-14,CUST1019,PROD120,9,313.08,3725.0,907.28
ORD102496,2022-07-11,CUST1078,PROD108,5,264.86,1828.2,503.9
ORD102497,2023-01-05,CUST1038,PROD143,1,349.16,470.82,121.66
ORD102498,2023-04-24,CUST1037,PROD105,2,255.4,565.26,54.46
ORD102499,2023-09-20,CUST1035,PROD140,8,108.83,1267.77,397.13
ORD102500,2023-03-18,CUST1011,PROD148,6,302.19,2310.03,496.89
ORD102501,2024-12-25,CUST1102,PROD125,1,440.22,496.96,56.74
ORD102502,2024-04-30,CUST1156,PROD106,3,158.64,658.91,182.99
ORD102503,2022-11-24,CUST1042,PROD118,8,371.35,3829.19,858.39
ORD102504,2023-08-05,CUST1173,PROD123,5,174.14,1092.0,221.3
ORD102505,2024-04-06,CUST1041,PROD105,5,255.4,1686.67,409.67
ORD102506,2023-03-01,CUST1078,PROD110,8,170.09,1674.65,313.93
ORD102507,2024-11-24,CUST1040,PROD135,2,205.94,492.33,80.45
ORD102508,2024-09-23,CUST1114,PROD120,4,313.08,1832.23,579.91
ORD102509,2022-03-30,CUST1163,PROD100,9,278.28,3561.0,1056.48
ORD102510,2023-08-30,CUST1190,PROD145,8,474.69,4683.04,885.52
ORD102511,2023-10-03,CUST1165,PROD131,3,189.48,691.3,122.86
ORD102512,2022-08-05,CUST1055,PROD107,3,189.65,797.85,228.9
ORD102513,2023-01-01,CUST1034,PROD116,7,56.79,560.08,162.55
ORD102514,2024-06-07,CUST1031,PROD135,3,205.94,681.11,63.29
ORD102515,2023-06-01,CUST1147,PROD137,1,174.59,251.49,76.9
ORD102516,2022-03-06,CUST1057,PROD117,4,177.5,907.95,197.95
ORD102517,2023-04-14,CUST1101,PROD116,3,56.79,194.0,23.63
ORD102518,2024-11-12,CUST1023,PROD120,2,313.08,844.24,218.08
ORD102519,2022-03-25,CUST1076,PROD135,9,205.94,2276.63,423.17
ORD102520,2024-04-24,CUST1080,PROD135,1,205.94,303.07,97.13
ORD102521,2022-11-14,CUST1097,PROD123,3,174.14,742.63,220.21
ORD102522,2022-06-17,CUST1183,PROD124,7,339.74,2775.76,397.58
ORD102523,2024-03-11,CUST1030,PROD110,1,170.09,239.73,69.64
ORD102524,2024-11-20,CUST1091,PROD121,6,356.71,2571.1,430.84
ORD102525,2023-02-09,CUST1131,PROD120,4,313.08,1521.62,269.3
ORD102526,2023-03-19,CUST1086,PROD141,6,62.27,558.01,184.39
ORD102527,2023-08-05,CUST1129,PROD127,2,144.94,332.2,42.32
ORD102528,2023-04-04,CUST1014,PROD120,9,313.08,3938.73,1121.01
ORD102529,2022-12-11,CUST1155,PROD137,4,174.59,976.31,277.95
ORD102530,2024-07-06,CUST1128,PROD147,4,325.36,1540.6,239.16
ORD102531,2022-09-10,CUST1009,PROD120,8,313.08,3639.07,1134.43
ORD102532,2022-11-23,CUST1035,PROD118,4,371.35,1686.88,201.48
ORD102533,2023-12-07,CUST1078,PROD119,7,341.85,3318.41,925.46
ORD102534,2023-06-10,CUST1032,PROD110,7,170.09,1309.86,119.23
ORD102535,2024-04-15,CUST1186,PROD107,4,189.65,1050.17,291.57
ORD102536,2022-08-10,CUST1154,PROD142,2,290.68,783.34,201.98
ORD102537,2024-10-30,CUST1012,PROD141,8,62.27,623.48,125.32
ORD102538,2023-07-21,CUST1052,PROD131,2,189.48,515.4,136.44
ORD102539,2024-05-06,CUST1185,PROD114,8,130.55,1427.23,382.83
ORD102540,2023-11-27,CUST1173,PROD129,4,356.62,1918.46,491.98
ORD102541,2023-04-30,CUST1078,PROD131,2,189.48,447.41,68.45
ORD102542,2024-10-17,CUST1019,PROD133,1,461.45,564.43,102.98
ORD102543,2024-04-03,CUST1093,PROD130,7,8.9,90.32,28.02
ORD102544,2022-07-04,CUST1118,PROD139,8,143.14,1642.34,497.22
ORD102545,2022-10-04,CUST1123,PROD143,4,349.16,1724.29,327.65
ORD102546,2023-08-03,CUST1081,PROD133,5,461.45,3450.22,1142.97
ORD102547,2022-10-21,CUST1070,PROD129,2,356.62,1054.71,341.47
ORD102548,2024-07-23,CUST1161,PROD108,6,264.86,2200.83,611.67
ORD102549,2024-01-05,CUST1043,PROD135,9,205.94,2191.47,338.01
ORD102550,2024-03-12,CUST1000,PROD106,5,158.64,945.94,152.74
ORD102551,2022-01-23,CUST1057,PROD108,1,264.86,341.89,77.03
ORD102552,2022-11-19,CUST1150,PROD145,1,474.69,536.37,61.68
ORD102553,2023-07-24,CUST1014,PROD134,9,49.3,647.46,203.76
ORD102554,2023-05-10,CUST1100,PROD110,9,170.09,1933.86,403.05
ORD102555,2022-09-01,CUST1069,PROD138,5,313.0,1945.01,380.01
ORD102556,2024-12-18,CUST1010,PROD124,1,339.74,435.32,95.58
ORD102557,2022-06-06,CUST1067,PROD125,3,440.22,1940.27,619.61
ORD102558,2024-08-14,CUST1004,PROD130,7,8.9,91.23,28.93
ORD102559,2022-08-16,CUST1180,PROD109,3,376.54,1358.47,228.85
ORD102560,2024-03-26,CUST1060,PROD130,4,8.9,46.98,11.38
ORD102561,2024-07-10,CUST1052,PROD143,8,349.16,3556.03,762.75
ORD102562,2023-04-04,CUST1191,PROD134,3,49.3,165.41,17.51
ORD102563,2022-08-20,CUST1133,PROD127,2,144.94,379.69,89.81
ORD102564,2024-02-15,CUST1011,PROD107,8,189.65,2134.73,617.53
ORD102565,2022-06-17,CUST1060,PROD125,1,440.22,620.33,180.11
ORD102566,2023-03-02,CUST1141,PROD116,4,56.79,316.57,89.41
ORD102567,2022-05-01,CUST1140,PROD144,8,337.62,3190.82,489.86
ORD102568,2024-01-07,CUST1135,PROD102,4,230.44,1040.93,119.17
ORD102569,2024-09-11,CUST1056,PROD130,6,8.9,62.35,8.95
ORD102570,2022-11-06,CUST1133,PROD104,1,127.96,141.26,13.3
ORD102571,2023-02-08,CUST1057,PROD108,9,264.86,3342.75,959.01
ORD102572,2023-02-06,CUST1138,PROD148,7,302.19,2499.95,384.62
ORD102573,2023-04-17,CUST1158,PROD120,1,313.08,398.92,85.84
ORD102574,2024-09-07,CUST1131,PROD147,4,325.36,1479.8,178.36
ORD102575,2022-02-28,CUST1122,PROD133,8,461.45,4855.74,1164.14
ORD102576,2024-09-23,CUST1061,PROD106,6,158.64,1202.53,250.69
ORD102577,2024-04-27,CUST1129,PROD129,9,356.62,3881.19,671.61
ORD102578,2023-02-26,CUST1043,PROD106,3,158.64,704.37,228.45
ORD102579,2022-04-29,CUST1144,PROD136,7,17.04,146.02,26.74
ORD102580,2023-02-13,CUST1167,PROD126,3,274.12,1124.88,302.52
ORD102581,2022-06-30,CUST1145,PROD133,3,461.45,2056.47,672.12
ORD102582,2024-06-09,CUST1052,PROD120,5,313.08,2158.99,593.59
ORD102583,2023-12-02,CUST1180,PROD115,4,225.84,1242.08,338.72
ORD102584,2023-01-27,CUST1122,PROD111,4,462.46,2614.48,764.64
ORD102585,2024-11-13,CUST1112,PROD115,4,225.84,1228.55,325.19
ORD102586,2024-02-28,CUST1007,PROD142,6,290.68,2203.93,459.85
ORD102587,2022-03-11,CUST1146,PROD121,6,356.71,2554.61,414.35
ORD102588,2022-09-21,CUST1149,PROD127,4,144.94,859.59,279.83
ORD102589,2024-03-15,CUST1150,PROD143,8,349.16,3794.09,1000.81
ORD102590,2023-06-30,CUST1030,PROD118,6,371.35,2457.12,229.02
ORD102591,2023-07-31,CUST1068,PROD110,1,170.09,212.68,42.59
ORD102592,2022-06-11,CUST1095,PROD112,2,431.85,964.3,100.6
ORD102593,2022-09-16,CUST1131,PROD148,7,302.19,3052.23,936.9
ORD102594,2024-11-15,CUST1177,PROD102,1,230.44,273.83,43.39
ORD102595,2022-05-03,CUST1137,PROD111,5,462.46,3042.16,729.86
ORD102596,2024-07-27,CUST1137,PROD106,5,158.64,936.18,142.98
ORD102597,2023-12-22,CUST1162,PROD133,4,461.45,2501.71,655.91
ORD102598,2024-07-02,CUST1094,PROD123,2,174.14,473.92,125.64
ORD102599,2022-02-10,CUST1076,PROD141,6,62.27,525.28,151.66
ORD102600,2023-05-13,CUST1176,PROD130,4,8.9,46.65,11.05
ORD102601,2023-03-02,CUST1177,PROD126,5,274.12,1964.1,593.5
ORD102602,2023-01-03,CUST1136,PROD142,9,290.68,3675.04,1058.92
ORD102603,2023-04-08,CUST1127,PROD124,6,339.74,2663.64,625.2
ORD102604,2022-07-17,CUST1024,PROD103,8,203.85,2349.9,719.1
ORD102605,2024-10-30,CUST1164,PROD120,3,313.08,1079.27,140.03
ORD102606,2022-02-07,CUST1119,PROD123,6,174.14,1207.94,163.1
ORD102607,2024-07-10,CUST1009,PROD111,3,462.46,2075.46,688.08
ORD102608,2023-09-26,CUST1006,PROD104,6,127.96,884.7,116.94
ORD102609,2023-03-02,CUST1008,PROD143,7,349.16,3305.12,861.0
ORD102610,2024-09-26,CUST1081,PROD106,7,158.64,1505.37,394.89
ORD102611,2022-01-27,CUST1073,PROD129,6,356.62,2684.99,545.27
ORD102612,2023-09-23,CUST1185,PROD110,4,170.09,866.96,186.6
ORD102613,2024-03-21,CUST1122,PROD124,8,339.74,3551.8,833.88
ORD102614,2022-03-04,CUST1129,PROD121,2,356.71,920.8,207.38
ORD102615,2024-08-25,CUST1164,PROD109,6,376.54,3054.88,795.64
